公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,大客户算法优化方向负责人,3-5年,本科,25k-50k,弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,数据挖掘算法工程师-国际化,1-3年,本科,20k-40k,六险一金，弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，健身瑜伽
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,AR算法技术专家,1-3年,本科,25k-50k,六险一金，高薪期权，弹性工作，扁平管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法工程师-审核业务,1-3年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,机器学习算法负责人-CVR模型方向,不限,本科,36k-70k,弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，职业大牛，晋升空间
银客未来科技（北京）有限公司,INK 银客集团,500-2000人,C轮,海淀区,高级风控反欺诈算法工程师,3-5年,本科,25k-50k,"16薪考核,七险一金,牛人团队,核心业务"
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,图像算法工程师/专家,3-5年,本科,25k-50k,创业+做一件改变世界的事、15薪起、不打卡
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,自然语言处理/机器学习算法工程师,3-5年,硕士,25k-50k,一线互联网技术背景+全年最高19薪+不打卡
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法工程师-国际化,1-3年,本科,25k-50k,租房补贴，带薪休假，休闲下午茶，扁平管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,广告审核NLP算法工程师,1-3年,本科,25k-45k,六险一金，弹性工作，免费三餐，餐补，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，团队氛围好
北京善义善美科技有限公司,人人车,2000人以上,D轮及以上,朝阳区,算法工程师,3-5年,本科,25k-50k,发展空间
一点网聚科技有限公司,一点资讯,500-2000人,D轮及以上,海淀区,算法工程师,3-5年,本科,35k-70k,"股票期权,带薪年假,扁平管理,弹性工作"
北京卡路里科技有限公司,Keep,500-2000人,D轮及以上,东城区,算法工程师,3-5年,本科,25k-50k,"技术大牛,发展空间大"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,算法工程师,3-5年,本科,25k-45k,"超值期权,丰厚福利,大牛团队,上升空间"
达疆网络科技（上海）有限公司,达达-京东到家,2000人以上,D轮及以上,大兴区,算法工程师,3-5年,硕士,25k-40k,京东到家、O2O电商、极客文化
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,算法工程师,3-5年,本科,25k-40k,福利待遇
南京新与力文化传播有限公司,YOHO!,500-2000人,D轮及以上,朝阳区,算法工程师,3-5年,本科,25k-50k,五险一金，带薪年假，定期体检
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,算法工程师,3-5年,本科,38k-60k,"不加班,福利好,有期权,急需3位"
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,高级算法工程师,3-5年,本科,25k-45k,"待遇好,牛人多,技术氛围浓,弹性工作"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,算法工程师-小爱音箱,1-3年,本科,25k-45k,"核心团队,大平台"
北京云鸟科技有限公司,云鸟科技,500-2000人,D轮及以上,朝阳区,资深算法工程师,5-10年,本科,35k-70k,"五险一金,法定节假日,团队氛围好,扁平化管理"
北京善义善美科技有限公司,人人车,2000人以上,D轮及以上,朝阳区,高级算法工程师,3-5年,硕士,25k-50k,"团队氛围好,技术牛"
一点网聚科技有限公司,一点资讯,500-2000人,D轮及以上,朝阳区,算法工程师01,3-5年,本科,30k-50k,"弹性工作,精英团队,福利待遇好"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,算法工程师/leader,5-10年,本科,25k-40k,技术大牛
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,算法工程师,1-3年,本科,25k-40k,双休、弹性工作、有挑战的事情
北京三快科技有限公司徐州分公司,美团点评,2000人以上,D轮及以上,朝阳区,高级算法工程师,3-5年,本科,40k-55k,"丰厚待遇,大牛团队"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,算法工程师,3-5年,本科,25k-50k,"核心业务,平台大,牛人多,期权激励"
宝宝树（北京）信息技术有限公司,宝宝树,500-2000人,D轮及以上,朝阳区,高级算法工程师,5-10年,本科,25k-40k,D轮融资、敏捷开发
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,算法工程师,3-5年,本科,25k-50k,"数据挖掘,NLP,深度学习,用户画像"
上海倾听信息技术有限公司,蜻蜓FM,150-500人,D轮及以上,朝阳区,算法工程师（北京）,不限,硕士,30k-60k,弹性工作
上海一起作业信息科技有限公司,一起科技,500-2000人,D轮及以上,朝阳区,AI算法工程师,不限,本科,30k-60k,"独角兽,空间大,氛围好,顶级技术"
北京融联世纪信息技术有限公司,融360,500-2000人,D轮及以上,海淀区,数据算法工程师,1-3年,硕士,25k-40k,"上市公司,股票期权,自助午餐,企业滴滴"
一点网聚科技有限公司,一点资讯,500-2000人,D轮及以上,朝阳区,算法工程师-用户画像,3-5年,硕士,25k-40k,"靠谱团队,快速成长,大平台"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,算法工程师/专家-商超生鲜,3-5年,本科,25k-40k,技术大牛
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,高级算法工程师,3-5年,本科,25k-50k,"期权激励,年底绩效"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,高级算法工程师,3-5年,本科,30k-60k,成长空间大、技术氛围赞、双休、六险一金
北京善义善美科技有限公司,人人车,2000人以上,D轮及以上,朝阳区,算法-数据挖掘,3-5年,硕士,35k-70k,年底双薪 弹性办公 技术大牛
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,算法工程师,3-5年,硕士,30k-50k,"硅谷IT,技术大牛,快速成长,DAU过亿"
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,高级算法工程师,3-5年,本科,30k-50k,"年底多薪,六险一金,平台广阔,发展空间大"
上海倾听信息技术有限公司,蜻蜓FM,150-500人,D轮及以上,朝阳区,算法专家（北京）,不限,硕士,30k-60k,弹性工作
上海蔚来汽车有限公司,NIO蔚来,2000人以上,D轮及以上,朝阳区,算法性能优化工程师,3-5年,硕士,30k-60k,"六险一金,弹性办公,租房补贴,学霸团队"
一点网聚科技有限公司,一点资讯,500-2000人,D轮及以上,海淀区,高级算法工程师,3-5年,不限,30k-50k,"股票期权,带薪年假,扁平管理,弹性工作"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,资深算法工程师,3-5年,本科,30k-45k,"超值期权,大牛团队,带薪年假"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,高级算法工程师-推荐系统,不限,本科,25k-50k,"期权激励,年底绩效,技术大牛,黑科技"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,资深算法工程师,3-5年,本科,30k-50k,"弹性工作,自助三餐,年终奖金"
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,视频算法工程师,不限,硕士,30k-50k,平台大
北京善义善美科技有限公司,人人车,2000人以上,D轮及以上,朝阳区,算法总监,3-5年,硕士,30k-60k,最大互联网汽车服务交易平台
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,算法工程师（上海、北京）,1-3年,硕士,25k-50k,"成长空间大,年底多薪,包三餐,环境特别好"
宝宝树（北京）信息技术有限公司,宝宝树,500-2000人,D轮及以上,朝阳区,算法总监,3-5年,本科,45k-90k,"六险一金,扁平管理"
北京大米未来科技有限公司,VIPKID,2000人以上,D轮及以上,东城区,策略算法工程师,不限,大专,30k-50k,"美女多,不打卡,人性化,有的是钱"
上海蔚来汽车有限公司,NIO蔚来,2000人以上,D轮及以上,朝阳区,声学信号处理算法工程师,3-5年,本科,20k-40k,"六险一金,弹性办公,租房补贴,学霸团队"
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,推荐算法工程师,3-5年,本科,25k-50k,"大平台,发展通道,优秀团队"
上海一起作业信息科技有限公司,一起科技,500-2000人,D轮及以上,朝阳区,研发工程师（识别算法）,1-3年,本科,30k-50k,"人工智能,大数据"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,算法工程师/专家,3-5年,本科,30k-60k,"核心团队,重点业务,大牛云集,发展空间大"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,搜索引擎/算法工程师,3-5年,本科,25k-50k,"弹性工作,年终奖,期权,餐补"
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,算法工程师(北京),1-3年,硕士,25k-50k,"算法,数据挖掘,NLP"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,用户画像算法工程师,不限,本科,25k-50k,从 0-1 的产品、团队氛围 Nice
北京善义善美科技有限公司,人人车,2000人以上,D轮及以上,朝阳区,算法科学家,3-5年,本科,30k-60k,团队氛围好，技术牛
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,推荐算法工程师,3-5年,本科,33k-50k,入职就送大大iPhone x
上海蔚来汽车有限公司,NIO蔚来,2000人以上,D轮及以上,朝阳区,图像算法工程师,1-3年,硕士,25k-50k,"技术大牛集,股票期权,坏境赞,福利多多"
北京京东世纪贸易有限公司,京东商城,2000人以上,D轮及以上,大兴区,推荐算法工程师,3-5年,本科,25k-50k,"核心部门,大牛多"
优舫（北京）信息科技有限公司,优信集团,2000人以上,D轮及以上,朝阳区,推荐算法工程师-北京-12324,3-5年,本科,25k-35k,"七险一金,绩效奖金,弹性工作,补助"
郑州市云海电子科技有限公司,云海电子,2000人以上,D轮及以上,海淀区,推荐算法工程师,3-5年,本科,25K-50K,全额社保公积金 双休 18薪
北京小唱科技有限公司,唱吧-时尚的手机KTV,150-500人,D轮及以上,朝阳区,音频算法工程师（工程方向）-北京-00270,3-5年,本科,25k-35k,六险一金，弹性工作
广州市百果园网络科技有限公司,Bigo,500-2000人,D轮及以上,海淀区,音频算法工程师（北京）,3-5年,硕士,25k-50k,"大牛同事,技术分享,技术深研,氛围超好"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,小象生鲜-算法工程师,3-5年,硕士,30k-50k,"技术大牛,上升空间,核心业务,靠谱团队"
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,算法工程师-全球化增长,3-5年,本科,25k-50k,"机器学习,数据挖掘,Linux"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,大数据算法工程师,3-5年,本科,25k-50k,"扁平化管理,大平台,牛人多,期权激励"
北京善义善美科技有限公司,人人车,2000人以上,D轮及以上,朝阳区,算法科学家,3-5年,硕士,30k-50k,团队氛围好；技术牛
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,算法leader,3-5年,本科,30k-50k,"六险一金,餐补,年终多多"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,用户画像算法工程师,3-5年,本科,25k-50k,技术氛围 Nice、成长空间大、三餐、双休
北京京东世纪贸易有限公司,京东商城,2000人以上,D轮及以上,大兴区,广告算法工程师,不限,本科,25k-50k,"核心部门,大牛多,发展好"
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,算法产品经理,5-10年,本科,25k-50k,免费早餐
上海蔚来汽车有限公司,NIO蔚来,2000人以上,D轮及以上,朝阳区,语音识别算法工程师,3-5年,本科,30k-60k,"六险一金,弹性办公,租房补贴,学霸团队"
广州市百果园网络科技有限公司,Bigo,500-2000人,D轮及以上,海淀区,图形学算法工程师（北京）,3-5年,硕士,25k-50k,"大牛同事,技术分享,技术深研,氛围超好"
北京金山云网络技术有限公司,金山云,500-2000人,D轮及以上,海淀区,视频编解码算法工程师,不限,硕士,30k-40k,"免费食堂,优秀团队,周末双休,年底双薪"
北京田米科技有限公司,田米科技,2000人以上,D轮及以上,海淀区,机器学习算法工程师,不限,本科,25k-50k,空间大
北京融联世纪信息技术有限公司,融360,500-2000人,D轮及以上,海淀区,算法架构师,5-10年,硕士,40k-60k,"上市公司,股票期权,团队氛围好,自助午餐"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,闪购事业部-算法工程师,3-5年,硕士,30k-50k,技术大牛
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,美颜算法工程师J10047,不限,本科,30k-50k,"平台空间大,技术大牛多,薪酬福利优"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,数据算法工程师,3-5年,硕士,30k-60k,"牛人多,期权奖励,平台大"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,算法负责人,5-10年,本科,40k-60k,"弹性工作,自助三餐,年终奖金"
